Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,2232,Tiristor 400v 12A TIC126D To-220,1,S5.1,,,,,,
,2233,MC34063ACD-TR Soic-8,3,S5.2,,,,,,
,2234,MC34063A Dip-8,1,S5.2,,,,,,
,2235,MMBZ5241BLT1G Sot-23 (marking code BA),4,S6.1,,,,,,
,2236,74HC573 WideSoic-20,8,S6.2,,,,,,
,2237,TLE2074CN Dip-14,2,S7.1,,,,,,
,2238,TLE2084CN Dip-14,3,S7.2,,,,,,
,2239,PIC16C57-HS,2,S8.1,,,,,,
,2240,Diodo Supressor 27V 1.5SMC27C SMD Bi-Direcional,5,S8.2,,,,,,
,2241,"Indutor 4,7mH (652-RLB1014-472KL)",1,S9.1,,,,,,
,2242,74AC244MTC Tssop-20,0,S9.2,,,,,,
,2243,Diodo Zener 6v8 300mW BZX84C6v8 Sot-23 (marking code Z5),1,S10.1,,,,,,
,2244,Resistor R68 MiniMelf (SMM02040B6807JB30),5,S10.2,,,,,,
,2245,OPA4277UA Soic-14,2,S11.1,,,,,,
,2246,IGBT 1200v 60A IRGP30B120KD To-247,1,S11.2,,,,,,
,2247,RT9169 Sot-89 (marking code B7),4,S12.1,,,,,,
,2248,2SD882 Sot-89 ,5,S12.2,,,,,,
,2249,Optoacoplador HCPL316J Sop-16,0,S13.1,,não comprado,,,,
,2250,Resistor 390K 2w,3,S13.2,,,,,,
,2251, ,0,S14.1,,,,,,
,2252,Conector Embraer 5557-10v,6,S14.2,,,,,,
,2253,Terminal 5556T,30,S15.1,,,,,,
,2254,LMC7660IM Soic-8,1,S15.2,,,,,,
,2255,Resistor 300K 1/4w,4,S16.1,,,,,,
,2256,Resistor 300k 1/2w 1%,2,S16.1,,,,,,
,2257,PS2501-2 Dip-8,1,S16.2,,,,,,
,2258,TPS40210DGQR Msop-10,2,S17.1,,,,,,
,2259,Chave CLP SIEMENS G13AP,1,S17.2,,,,,,
,2260,Ponte retificadora rb154,2,s18.1,,,,,,
,2261,,,s18.2,,,,,,
,2262,Capacitor Poliester 22nF 440Vac,3,S19.1,,,,,,
,2263,Ponte Retificadora 1000v 2A 2W10 (P),0,S19.2,,,,,,
,2264,Varistor 10D271K 175v,0,S20.1,,,,,,
,2265,"Resistor 0,56R 5w",4,S20.2,,,,,,
,2266,"Capacitor Poliester 2,2nF 2kv",4,S21.1,,,,,,
,2267,Transistor 900v 7A 2SC3150 To-220,1,S21.2,,,,,,
,2268,S9013 Sot-23 (marking code J3),4,S22.1,,,,,,
,2269,SM89516C25JP PLCC-44,2,S22.2,,,,,,
,2270,ECN2102 SMD-34,1,S23.1,,,,,,
,2271,Varistor V307,1,S23.2,,,,,,
,2272,Sensor Magnetico Cabletech,2,S24.1,,,,,,
,2273,Potenciometro 50K,1,S24.2,,,,,,
,2274,BC547 To-92 (P),6,S25.1,,,,,,
,2275,BCP52 Sot-89,6,S25.2,,,,,,
,2276,LTC485 Dip-8,1,S26.1,,,,,,
,2277,Diodo Ultrafast 150v 8A BYW29E150 To-220,4,S26.2,,,,,,
,2278,74LS221 Soic-16,1,S27.1,,,,,,
,2279,DS3695ATM Soic-8,1,S27.2,,,,,,
,2280,BCX71J  ,2,S28.1,,,,,,
,2281,AT27C512R70JU PLCC-32,3,S28.2,,,,,,
,2282,Transistor 80v 15A D44VH10G  To-220,1,S29.1,,,,,,
,2283,LT1181ACN  Dip-16,1,S29.2,,,,,,
,2284,TL071CP  Dip-8,2,S30.1,,,,,,
,2285,T12C6F  To-220 Isolado,4,S30.2,,,,,,
,2286,ATMEGA8A-AU PLCC-32,1,S31.1,,,,,,
,2287,DG211CJ Dip-16,3,S31.2,,,,,,
,2288,LM2594M-5.0  Soic-8,1,S32.1,,,,,,
,2289,Retificador Rapido 800v 1A US1K SMD,2,S32.2,,,,,,
,2290,Retificador Rapido 600v 1A US1J SMD,1,S33.1,,,,,,
,2291,BSP62 Sot-89,4,S33.2,,,,,,
,2292,Termistor TPC J204 (B59204J130B10),1,S34.1,,,,,,
,2293,Diodo Supressor 1.5KE200CA Bi-Direcional,2,S34.2,,,,,,
,2294,Diodo Zener 3v3 1/2w 1N746,4,s35.1,,,,,,
,2295,Transistor 300v 1A 2N3739 To-3,2,s35.2,,,,,,
,2296,190 2-0071,9,S36.1,,,,,,
,2297,M14702 To-92,4,S36.2,,,,,,
,2298,Diodo Zener 30V 1w 1N4751 ,10,S37.1,,,,,,
,2299,Retificador 1200V 8A RHRP8120 To-220,1,S37.2,,,,,,
,2300,NTE703,1,S38.1,,,,,,
,2301,Resistor 21R75 0.1%,20,S38.2,,,,,,
,2302,Diodo Zener 39v 5w 1N5366  ,5,S39.1,,,,,,
,2303,Diodo Zener 39v 1.3w ZPY39,1,S39.1,,,,,,
,2304,Retificador 300v 30A FEP30FP To-247,1,S39.2,,,,,,
,2305,Retificador 1200v 8A BY329-1200 To-220,5,S40.1,,,,,,
,2306,1487,1,S40.2,,,,,,
,2307,Rele 5A 24V PA1AS-24V 4 terminais,2,S41.1,,,,,,
,2308,Diodo Zener 16v 1w 1N4745  ,21,S41.2,,,,,,
,2309,Diodo Zener 11v 1/4w 1N4105 ,2,S42.1,,,,,,
,2310,Resistor 2M5 MetalFilm 2w,15,S42.2,,,,,,
,2311,Resistor 2M5 MetalFilm 2w 1%,12,S42.2,,,,,,
,2312,Diodo Zener 33v 1w 1N4752 ,10,S43.1,,,,,,
,2313,Diodo Zener 33v 1/2w 1N973,3,S43.1,,,,,,
,2314,Diodo 58 114 020 ,2,S43.2,,,,,,
,2315, Diodo 023 149 740,5,S44.1,,,,,,
,2316,Mosfet 60v 1.46A VN66AF To-220,1,S44.2,,,,,,
,2317,SN75453BP Dip-8 ,4,S45.1,,,,,,
,2318,SN74LS55N Dip-14 ´Testar´,4,S45.2,,,,,,
,2319,Resistor 499R 1/2w 1%,50,S46.1,,,,,,
,2320,2N6315 To-3,2,S46.2,,,,,,
,2321,Transistor 2N2218A To-39,2,S47.1,,,,,,
,2322,Transistor 2N5551 To-92,5,S47.2,,,,,,
,2323,Transistor 2N3502 To-39,4,S48.1,,,,,,
,2324,Rele 9Vdc 6A V23047-A1009 A501 SCHRACK,1,S48.2,,,,,,
,2325,Transistor 1500v 8A 2SC5149 To-247,1,T1.1,,,,,,
,2326,9413G  To-3,1,T1.2,,,,,,
,2327,Transistor 2N5745,1,T2.1,,,,,,
,2328,F151 To-92,4,T2.2,,,,,,
,2329,3391 To-92,1,T3.1,,,,,,
,2330,Rele Finder 12Vdc 10A 43.41.7.012.2000 ,5,T3.2,,,,,,
,2331,Resistor 2K 1/2w 1%,2,T4.1,,,,,,
,2332,Resistor 2K 1/4w 1%,20,T4.1,,,,,,
,2333,Resistor 2K SMD 1206,4,T4.1,,,,,,
,2334,Diodo ITT0034,1,T4.2,,,,,,
,2335,SN74125N Dip-14,2,T5.1,,,,,,
,2336,Triac 800v 8A MAC8M To-220,2,T5.2,,,,,,
,2337,613 0281 To-92,2,T6.1,,,,,,
,2338,0410 EBCK To-92,1,T6.2,,,,,,
,2339,FT500B To-3,5,T7.1,,,,,,
,2340,Transistor 2SA1037 Sot-23 (marking code FR23),2,T7.2,,,,,,
,2341,Transistor 200v MPSA43 To-92,1,T8.1,,,,,,
,2342,Transistor 300v NTE171  To-202,3,T8.2,,,,,,
,2343,DM8334 Dip-16,1,T9.1,,,,,,
,2344,Diodo Retificador 1000v 6A MR758 ,1,T9.2,,,,,,
,2345,SN74H51 Dip-14,8,T10.1,,,,,,
,2346,Transistor 400v 8A MJE13007 To-220,4,T10.2,,,,,,
,2347,BC321 To-92,11,T11.1,,,,,,
,2348,Diodo Zener 10v 1/2w 1N758A,9,T11.2,,,,,,
,2349,74H61 Dip-14,5,T12.1,,,,,,
,2350, Diodo 50v 1/2w BAX13,7,T12.2,,,,,,
,2351,MC14566 Dip-16,5,T13.1,,,,,,
,2352,MC3470 Dip-18,6,T13.2,,,,,,
,2353,TDA1023 Dip-16,5,T14.1,,,,,,
,2354,Diodo Retificador 400v 3A SK3G04 ,5,T14.2,,,,,,
,2355,Transistor 100v 10A TIP33 To-247,3,T15.1,,,,,,
,2356,Diodo 70v 1/2w 1N4607 ,4,T15.2,,,,,,
,2357,ULN2074NE Dip-16,4,T16.1,,,,,,
,2358,CD4066 Dip-14,3,T16.2,,,,,,
,2359,CD4066 Soic-14,3,T16.1,,,,,,
,2360,SN74156 Dip-16,1,T17.1,,,,,,
,2361,74LS266 Dip-14,5,T17.2,,,,,,
,2362,DS75462 Dip-8,4,T18.1,,,,,,
,2363,SN7416 Dip-14,1,T18.2,,,,,,
,2364,74LS540 Dip-20,5,T19.1,,,,,,
,2365,Diodo Retificador 200v 3A 1N5402 ,3,T19.2,,,,,,
,2366,P2101A  Dip-22,1,T20.1,,,,,,
,2367,DS75451 Dip-8,20,T20.2,,,,,,
,2368,Diodo Retificador 1A 400v 1N5060 ,7,T21.1,,,,,,
,2369,Diodo Zener 24v 5w 1N5359 (P),0,T21.1,,,,,,
,2370,Diodo Zener 18v 5w 1N5355B ,2,T22.1,,,,,,
,2371,Capacitor 6800uF 25v,3,T22.2,,,,,,
,2372,Varistor 05K50 50v,7,T23.1,,,,,,
,2373,MC33202DG Soic-8,2,T23.2,,,,,,
,2374,TC4428CPA Dip-8,1,T24.1,,,,,,
,2375,SN74155 Dip-16,1,T24.2,,,,,,
,2376,Ponte Retificadora 800v 7A SKE4F1/08,10,T25.1,,,,,,
,2377,Fusivel Vidro Rapido 10A Axial Pequeno,2,T25.2,,,,,,
,2378,Resistor 8R 1/4w,2,T26.1,,,,,,
,2379,,,T26.2,,,,,,
,2380,,,T27.1,,,,,,
,2381,"Rebite 4,8x13",5,T27.2,,,,,,
,2382,Rele 12Vdc SR6B4012  Barreira,2,T28.1,,,,,,
,2383,74HC4067D Ssop-24,1,T28.2,,,,,,
,2384,Mosfet 200v 5.5A BUZ73A To-220,1,T29.1,,,,,,
,2385,Capacitor 100uF 160v,1,T29.2,,,,,,
,2386,Transistor 100v 3A TIP31C To-220,2,T30.1,,,,,,
,2387,Mosfet 30v 13A FDMS7694 SMD,1,T30.2,,,,,,
,2388,TD350ETR Soic-14,3,T31.1,,,,,,
,2389,Retificador Schottky 30v 340mA SD103BW Sod-323,1,T31.2,,,,,,
,2390,TPS2331 Soic-14,1,T32.1,,,,,,
,2391,IGBT 650v 40A FGA40N65SMD To-247,1,T32.2,,,,,,
,2392,Diodo Zener 4v1 PZU3.9B  Sod-323,1,T33.1,,,,,,
,2393,Si9945 Soic-8,1,T33.2,,,,,,
,2394,TC4420 Dip-8,4,T34.1,,,,,,
,2395,Capacitor Tantalo Gota 33uf 10v,4,T34.1,,,,,,
,2396,PAL22V10-15PC Dip-24,1,T35.1,,,,,,
,2397,Retificador Schottky 60v 1A STPS1L60-A,4,T35.2,,,,,,
,2398,G6S-2 12V Rele 8 pinos,1,T36.1,,,,,,
,2399,Transistor 60v 5A NPN 2SA1385 To-251,2,T36.2,,,,,,
,2400,REF01 Dip-8,1,T37.1,,,,,,
,2401,"Diodo Retificador 1,5A 400v RGP15G ",5,T37.2,,,,,,
,2402,Fusivel Ceramico Rapido 4A 500v Grande 6x32,2,T38.1,,,,,,
,2403,Mosfet 900v 8A FQA8N90C To-247,1,T38.2,,,,,,
,2404,Mosfet 900v 8A 2SK1217 To-247 Isolado,2,T38.2,,,,,,
,2405,Capacitor Poliester 100nF 250v,5,T39.1,,,,,,
,2406,Fusível Philips 500mA,4,T39.2,,,,,,
,2407,Varistor 05K275 275vac,0,T40.1,,,,,,
,2408,ICE3RBR0665 Dip-7,1,T40.2,,,,,,
,2409,Mosfet 1500v 2A 2SK2225 To-247 (PROESI INDISP),0,T41.1,,não comprado,,,,
,2410,Optoacoplador HCPL4534 Dip-8,1,T41.2,,,,,,
,2411,ADM2483B Sop-16,1,T42.1,,,,,,
,2412,ULN2069 Dip-16,1,T42.2,,,,,,
,2413,PS2831-4 Soic-16,4,T43.1,,,,,,
,2414,"Capacitor 1000uf 6,3v",2,T43.2,,,,,,
,2415,Viper20A Dip-8,2,T44.1,,,,,,
,2416,Mosfet 60v 2.3A ZXMP6A13GTA  Sot-323,2,T44.2,,,,,,
,2417,Botao Cabletech,1,T45.1,,,,,,
,2418,IGBT 600v 80A K50T60 / SGL50N60 To-247,16,T45.2,,,,,,
,2419,CD4081 Dip-14,2,T46.1,,,,,,
,2420,CD4081 Soic-14,2,T46.1,,,,,,
,2421,DB26 Macho,2,T46.2,,,,,,
,2422,Diodo MSC411 023 182,2,T47.1,,,,,,
,2423,TEK-US155,6,T47.2,,,,,,
,2424,79C931,5,T48.1,,,,,,
,2425,Diodo Zener 15v 1/2w 1N4109,1,T48.2,,,,,,
,2426,Diodo Zener 24v 1/2w 1N970 ,1,U1.1,,,,,,
,2427,Diodo Zener 36v 1/2w BZX79C36 ,1,U1.2,,,,,,
,2428,Diodo MSC440 023,1,U2.1,,,,,,
,2429,Diodo Zener 75v 1w 1N4761A ,2,U2.2,,,,,,
,2430,Diodo Zener 10v 1w 1N4740 ,5,U3.1,,,,,,
,2431,Diodo Retificador 50v 1N3062 ,2,U3.2,,,,,,
,2432,Diodo Zener  28v 5w 1N5362B,4,U4.1,,,,,,
,2433,Retificador UltraFast 100v 16A MUR1610CT To-220,1,U4.2,,,,,,
,2434,Resistor 113K7 MetalFilm 1%,12,U5.1,,,,,,
,2435,Resistor 113K86 MetalFilm,17,U5.2,,,,,,
,2436,HM62256BLP-10 Dip-28,3,U6.1,,,,,,
,2437,J2367 To-92,5,U6.2,,,,,,
,2438,Diodo Zener 8v2 1/2w 1N756 ,1,U7.1,,,,,,
,2439,VN10KM To-237,13,U7.2,,,,,,
,2440,Transistor 2N6300 To-3,1,U8.1,,,,,,
,2441,Transistor 30v 2N3300 To-39,4,U8.2,,,,,,
,2442,Transistor 140v 16A 2N3773 To-3,2,U9.1,,não comprado,,,,
,2443,MVAM109 To-92,1,U9.2,,,,,,
,2444,Capacitor Poliester 470nF 275Vac ,3,U10.1,,,,,,
,2445,DN1811 To-18,3,U10.2,,,,,,
,2446,Mosfet 500v 20A IRFP460 To-247,0,u11.1,,,,,,
,2447,Diodo 3v5 (023048626),3,U11.2,,,,,,
,2448,Transistor 60v 8A 2N6298 To-3,2,U12.1,,,,,,
,2449,Mosfet 900v 5A 2SK2610 To-247,2,U12.2,,,,,,
,2450,Retificador UltraFats 1200v 8A RHRP8120 To-220,1,U13.1,,,,,,
,2451,UA759U1C To-220,2,U13.2,,,,,,
,2452,Retificador 600v 30A FEP30JP To-247,1,U14.1,,,,,,
,2453,9327 To-3,1,U14.2,,,,,,
,2454,9036G To-3,1,U15.1,,,,,,
,2455,MJ10012 To-3,4,U15.2,,,,,,
,2456,Rele 24Vdc 6A RE030024 ,10,U16.1,,,,,,
,2457,Diodo Zener 6v8 1w 1N3016 ,5,U16.2,,,,,,
,2458,Transitor 120v 50A 2N6274 To-3,2,U17.1,,,,,,
,2459,Rele 25Vdc 5A JY25H-K ,1,U17.2,,,,,,
,2460,PEEL18CV8J PLCC-20,3,U18.1,,,,,,
,2461,Mosfet 600v 1.2A FQP1N60 To-220,2,U18.2,,,,,,
,2462,Transistor 3-0034-426 To-18,2,U19.1,,,,,,
,2463,Diodo  Zener 20v 5w 1N5357 ,2,U19.2,,,,,,
,2464,Mosfet 18v 1.8A IRF9610 To-220,3,U20.1,,,,,,
,2465,Retificador Rapido 1000v 12A BYT12P100,3,U20.2,,,,,,
,2466,BC271 To-92,1,U21.1,,,,,,
,2467,Rele 12V 10A OMRON Heat-Craft,0,U21.2,,,,,,
,2468,AMI8133 Dip-22,1,U22.1,,,,,,
,2469,F9374PC Dip-16,1,U22.2,,,,,,
,2470,Z0840004PSC Dip-40,2,U23.1,,,,,,
,2471,Z8400AB1 Dip-20,1,U23.2,,,,,,
,2472,AM9232BPC Dip-24,1,U24.1,,,,,,
,2473,Z80AP10B1 Dip-40,1,U24.2,,,,,,
,2474,MX-1606 Dip-28,1,U25.1,,,,,,
,2475,UA739 Dip-14,2,U25.2,,,,,,
,2476,DS8T26AN Dip-16,1,U26.1,,,,,,
,2477,Transistor 60v 8A TIP135 To-220,3,U26.2,,,,,,
,2478,LF411 Dip-8,2,U27.1,,,,,,
,2479,ULN2001 Dip-16,2,U27.2,,,,,,
,2480,Transistor 80v 40A TIP34 Sot-93,3,U28.1,,,,,,
,2481,DS3486 Dip-16,7,U28.2,,,,,,
,2482,LM361 Dip-14,1,U29.1,,,,,,
,2483,Z8420AB1 Dip-40,1,U29.2,,,,,,
,2484,1418C Metal To-18,10,U30.1,,,,,,
,2485,HEF4541 Dip-14,6,U30.2,,,,,,
,2486,Transistor 100v 5A TIP122 To-220,1,u31.1,,,,,,
,2487,Diodo 7842,1,u31.2,,,,,,
,2488,Diodo 8435,1,U32.1,,,,,,
,2489,1415 Metal To-18,2,U32.2,,,,,,
,2490,Retificador Schottky 30v 1A 1N5818 ,14,U33.1,,,,,,
,2491,125AA100,30,U33.2,,,,,,
,2492,Diodo 010 028 323,5,U34.1,,,,,,
,2493,TEK 155 0077,1,U34.2,,,,,,
,2494,MOC3061 Dip-6,2,U35.1,,,,,,
,2495,Diodo 2586 8205,4,U35.2,,,,,,
,2496,Diodo 010 025,5,U36.1,,,,,,
,2497,HEF4538 Dip-16,3,U36.2,,,,,,
,2498,Diodo 098 09B,3,U37.1,,,,,,
,2499,Resistor 20R 3w,28,U37.2,,,,,,
,2500,"Diodo Supressor 1,5KE150CA Bi-Direcional",2,U38.1,,,,,,
,2501,SN74161 Dip-16,2,U38.2,,,,,,
,2502,CA3193 Dip-8,5,U39.1,,,,,,
,2503,SD74LS00 Dip-14,7,U39.2,,,,,,
,2504,CA747 Dip-14,1,U40.1,,,,,,
,2505,SN74116N Dip-24,1,U40.2,,,,,,
,2506,MC6821P Dip-40,2,U41.1,,,,,,
,2507,LM733CN Dip-14,7,U41.2,,,,,,
,2508,IGBT 600v 10A SGP10N60RUFD To-220,2,U42.1,,,,,,
,2509,H11L2 Dip-6,1,U42.2,,,,,,
,2510,Transistor 50v 2SC4617EBTLR (marking code B),5,U43.1,,,,,,
,2511,MMBT2222A (marking code 1P) Sot-23,10,U43.2,,,,,,
,2512,ACT108W6E Sot-223,1,U44.1,,,,,,
,2513,Indutor 180uH Axial,2,U44.2,,,,,,
,2514,"Capacitor 0,22uF 600Vdc Axial",1,U45.1,,,,,,
,2515,Diodo Zener 51v 5w 1N5369 ,3,U45.2,,,,,,
,2516,Diodo Retificador 800v 2A SKE4F2/08,9,U46.1,,,,,,
,2517,SN74LS191B1 Dip-16,6,U46.2,,,,,,
,2518,CY27C256-70WC Dip-28,1,U47.1,,,,,,
,2519,Fusivel Ceramico Retardo 25A 500Vac 10x38,2,U47.2,,,,,,
,2520,Diodo Zener 150v 5w 1N5383 / BZX85C150,2,U48.1,,,,,,
,2521,"Capacitor Poliester 3,3nF 400v",4,U48.2,,,,,,
,2522,Ponte Retificadora 1200v 1.2A SKBB500C1000,1,V1.1,,,,,,
,2523,Parafuso 20mm M4 Allen,2,V1.2,,,,,,
,2524,Varistor 14D241K 240v,1,V2.1,,,,,,
,2525,Baquelite ,2,V2.2,,,,,,
,2526,MAX4501 Soic-8,1,V3.1,,,,,,
,2527,Diodo Retificador 1000V 1A BYV26E ,1,V3.2,,,,,,
,2528,LM1117 Sot-223,1,V4.1,,,,,,
,2529,LTC1708EG Soic-36,1,V4.2,,,,,,
,2530,OP777ARZ Soic-8,1,V5.1,,,,,,
,2531,Termistor NTC 10mm 20R,20,V5.2,,,,,,
,2532,Capacitor 330uF 250v,1,V6.1,,,,,,
,2533,FZE1658 Sop-24,1,V6.2,,,,,,
,2534,UCC3809 Soic-8,1,V7.1,,,,,,
,2535,Mosfet  N 1500v 2.5A 2SK1317 To-247,0,V7.2,,,,,,
,2536,Porta Fusivel PCI,1,V8.1,,,,,,
,2537,"Capacitor 3,3uF 50v",20,V8.2,,,,,,
,2538,Fusivel Philips 400ma,5,v9.1,,,,,,
,2539,Fusivel Philips 100ma,4,V9.2,,,,,,
,2540,Rele 24V G5V-2  OMRON 8pinos,1,V10.1,,,,,,
,2541,Rele 24V 15A G5CA-1A-E OMRON,1,V10.2,,,,,,
,2542,Mini Botao SMD,7,V11.1,,TL1451AC TSsop-16,2.0,pç,6.24,O2-2
,2543,LM2592HVS-ADJ DDPak,1,V11.2,,,,,,
,2544,"Resistor 0,006R 2w SMD (RL7520WT-R006-J)",4,V12.1,,,,,,
,2545,Varistor S10K550 550v,5,V12.2,,,,,,
,2546,Mosfet 60v ZVP2106A To-92,1,V13.1,,,,,,
,2547,PS76650D Soic-8,2,V13.2,,,,,,
,2548,Optoacoplador HCPL4504 Dip-8,1,V14.1,,,,,,
,2549,Fusivel Ceramico Rapido 30A 700Vac 10x38,1,V14.2,,,,,,
,2550,Transistor 600v 27A IRGP4PC50WPBF To-247,1,V15.1,,,,,,
,2551,Transistor 600v 39A IRGP4PC50FD To-247,1,V15.2,,,,,,
,2552,Capacitor Poliester 100pF 100v,4,V16.1,,,,,,
,2553, Supressor 15V SA15CA Bi-Direcional,5,V16.2,,,,,,
,2554,Optoacoplador HCNW3120 Dip-8 grande,5,V17.1,,,,,,
,2555,Diodo Zener 18v MMBZ5248 (marking code 8Y) Sot-23,8,V17.2,,,,,,
,2556,74F244 WideSoic-20,1,V18.1,,,,,,
,2557,Diodo Zener BZX585-C2V4 SMD,5,V18.2,,,,,,
,2558,BUK224-50Y D-Pak,3,V19.1,,,,,,
,2559,Capacitor 120uf 50v,0,V19.2,,comprar 08/03/23,,,,
,2560,AT89C2051 Dip-20,1,V20.1,,,,,,
,2561,SN74F125DR Soic-14,2,V20.2,,,,,,
,2562,Triac 600v 12A BTA12-600B To-220,6,V21.1,,,,,,
,2563,Transistor 60v 15A TIP2955 To-247,1,V21.2,,,,,,
,2564,74HC241 Dip-20,4,V22.1,,,,,,
,2565,TL074CN Dip-14,2,V22.2,,,,,,
,2566,TL074 Soic-14,2,V22.2,,,,,,
,2567,74ALS14 Dip-14,2,V23.1,,,,,,
,2568,Capacitor Poliester SC222M 2200pF,1,V23.2,,,,,,
,2569,Rele 24v 2A DS2E-S-DC24,4,V24.1,,,,,,
,2570,"Capacitor Poliester 0,22uF 100v",1,V24.2,,,,,,
,2571,Optoacoplador HCPL3120 Dip-8,0,V25.1,,,,,,
,2572,SN74LS20N DIP-14,2,V25.2,,,,,,
,2573,Diodo Zener 17v MMBZ5247 (marking code 8X) Sot-23,4,V26.1,,,,,,
,2574,Diodo Retificador Schottky 60v 4A MBRS360T3G SMD,4,V26.2,,,,,,
,2575,TSB21LV03C PLCC-64,1,V27.1,,,,,,
,2576,Diodo  Zener 3v6 1/2w 1N747A,4,V27.2,,,,,,
,2577,Diodo Comutação 1N4150 50V 4A,5,V28.1,,,,,,
,2578,Diodo Zener 5v6 1/2w BZX79C5v6,11,V28.2,,,,,,
,2579,Diodo  Zener 6v8 1/2w 1N754A,11,V29.1,,,,,,
,2580,Diodo Zener 6v8 1/2w 1N754A Mini Melf,5,V29.1,,,,,,
,2581,Diodo Zener 7v5 1/2w 1N958B,5,V29.2,,,,,,
,2582,Diodo Zener 8v2 1/2w 1N5237 ,2,V30.1,,,,,,
,2583,Retificador Ultra Fast 200v 8A BYW29-200 To-220,1,V30.2,,,,,,
,2584,Retificador Ultra Fast 800v 4A MUR480E,2,V31.1,,,,,,
,2585,Retificador 400v 3A SK3/04 ,7,V31.2,,,,,,
,2586,Retificador 1600v 2A BYX10 ,7,V32.1,,,,,,
,2587,Diodo c/ faixa Marrom e Preto,21,V32.2,,,,,,
,2588,Retificador 400v 1A BA157 ,2,V33.1,,,,,,
,2589,1S6036A,10,V33.2,,,,,,
,2590,Diodo 75v 4A BAW62 / 1N4454 / FDH600 ,15,V34.1,,,,,,
,2591,Diodo 153030,1,V34.2,,,,,,
,2592,Diodo Retificador SKE4F1/02,3,V35.1,,,,,,
,2593,Retificador 600v 1A 1N4937 ,3,V35.2,,,,,,
,2594,Retificador 200v 1N1116,4,V36.1,,,,,,
,2595,Diodo Zener 10v 5W 1N5347 ,2,V36.2,,,,,,
,2596,Diodo Zener 20V 1w 1N4747 ,15,V37.1,,,,,,
,2597,Diodo Zener 20V 1/2w 1N4747,5,V37.1,,,,,,
,2598,Rele NBA-4CS-212,1,V37.2,,,,,,
,2599,"Rele 12v 0,5A D31C5110",3,V38.1,,,,,,
,2600,464-22-3 L8,1,V38.2,,,,,,
,2601,Rele 28V 5A SJ-S-105LM ,1,V39.1,,,,,,
,2602,Capacitor Poliester 1nF 63v ,4,V39.2,,,,,,
,2603,L297D Soic-20,4,V40.1,,,,,,
,2604,Conector KK 2 vias Medio,2,V40.2,,,,,,
,2605,Conector KK 2 Vias,9,V40.2,,,,,,
,2606,Capacitor Poliester 1nF 100v,3,V41.1,,,,,,
,2607,Micro Switch 6x4 ultrapao,0,V41.2,,,,,,
,2608,Diodo Supressor 36v SMAJ36A SMD Uni.Direcional,1,V42.1,,,,,,
,2609,Capacitor 68uF 400v,2,V42.2,,,,,,
,2610,LF411CDR Soic-8,1,V43.1,,,,,,
,2611,Optoacoplador ACNW3190 Dip-8,4,V43.2,,,,,,
,2612,74LCX14MTCX TSSop-14,1,V44.1,,,,,,
,2613,MAX3221 TSsop-16,3,V44.2,,,,,,
,2614,75C1167N Soic-16,1,V45.1,,,,,,
,2615,Retificador 1200v 40A 40EPS12 To-247,2,V45.2,,,,,,
,2616,Mosfet 900v 8A 9N90 To-247,1,V46.1,,,,,,
,2617,Fusivel Ceramico Ultra Rapido 700v 63A 14x52,1,V46.2,,,,,,
,2618,74LS04 Dip-14,2,V47.1,,,,,,
,2619,DM74365 Dip-16,1,V47.2,,,,,,
,2620,Resistor 6R8 3W ,3,V48.1,,,,,,
,2621,Resistor 6R8 1/4w,9,V48.1,,,,,,
,2622,Resistor 6R8 7w,2,V48.1,,,,,,
,2623,Resistor 6R8 SMD 0805,5,V48.1,,,,,,
,2624,Diodo Supressor 17v SMAJ17A-E3 SMD Uni.Direcional marking code BR,2,V48.2,,,,,,
,2625,ILQ2 Dip-16,1,W1.1,,,,,,
,2626,Diodo Supressor 150v SMAJ150A SMD Uni.Direcional,5,W1.2,,,,,,
,2627,Mosfet 600v 9.2A IRFB9N60  To-220,1,W2.1,,,,,,
,2628,Diodo  Retificador 400v 1A MURS140T3G SMD,5,W2.2,,,,,,
,2629,LX1206GC ( Led Verde SMD),3,W3.1,,,,,,
,2630,Transistor BSR14 Sot-23 (marking code U8),4,W3.2,,,,,,
,2631,Mosfet 100v  BSS123 Sot-23 (marking code AS),1,W4.1,,,,,,
,2632,"Capacitor Poliester 0,047uF 1000v",1,W4.2,,,,,,
,2633,Diodo Zener 12v 5w 1N5349B (P),0,W5.1,,,,,,
,2634,Capacitor Poliester 1nF 400v ,4,W5.2,,,,,,
,2635,PS2805-4 Soic-16,8,W6.1,,,,,,
,2636,SN75173 Soic-16,1,W6.2,,,,,,
,2637,Capacitor Tantalo 15uF 50v SMD,3,W7.1,,,,,,
,2638,Capacitor Poliester 1uF 63v ,6,W7.2,,,,,,
,2639,Capacitor 2200uF 50v,1,W8.1,,,,,,
,2640,ITA25B3 Soic-20,2,W8.2,,,,,,
,2641,MC14001BDR Soic-14,5,W9.1,,,,,,
,2642,MC14001BP Dip-14,1,W9.1,,,,,,
,2643,L7824 To-220,6,W9.2,,,,,,
,2644,Diodo Supressor 1.5KE200A Uni.Direcional,5,W10.1,,,,,,
,2645,BSP450 Sot-223,3,W10.2,,,,,,
